"Server IP","DB User Name","App User Name","Total access"
"10.38.11.73","","30FFIGUEROAH","27"
"10.38.11.73","","40JRAMIREZC::PU=SAPSR3","27"
"10.38.11.73","","30KBOZZOR","27"
"10.38.11.73","","30CSALDIASC","27"
"10.38.11.73","","30MGARCIAA","27"
"10.38.11.73","","20MCEPEDASA","26"
"10.38.11.73","?","30MGARCIAH::PU=SAPSR3","26"
"10.38.11.73","","   10FCHIBLE::PU=SAPSR3","26"
"10.38.11.73","","30MTAPIAT","26"
"10.38.11.73","","   30ABACHUR::PU=SAPSR3","26"
"10.38.11.73","","30VRIVASH","26"
"10.38.11.73","","40AGARCIAG","26"
"10.38.11.73","","30XLOPEZM","26"
"10.38.11.73","?","30GBERNACHER::PU=SAPSR3","26"
"10.38.11.73","","30NBRAVOP","26"
"10.38.11.73","","40SFERNANDE","26"
"10.38.11.73","?","40PLAGUNASR::PU=SAPSR3","26"
"10.38.11.73","","30PJARAV","26"
"10.38.11.73","","30CRIOSECOA","26"
"10.38.11.73","","30NHORTAV","26"
"10.38.11.73","","40MGUTIERREM","26"
"10.38.11.73","","20SCORREGEK","26"
"10.38.11.73","?","30CCACERESU::PU=SAPSR3","26"
"10.38.11.73","","	30RCALLE::PU=SAPSR3","26"
"10.38.11.73","","30LYANCASS","26"
"10.38.11.73","","40HRAMIREZO","26"
"10.38.11.73","?","30CFLORESCA::PU=SAPSR3","25"
"10.38.11.73","","30NARAYAA","25"
"10.38.11.73","?","30APARDOV::PU=SAPSR3","25"
"10.38.11.73","","	30VPEREZ::PU=SAPSR3","25"
"10.38.11.73","","30JBASCUNANR::PU=SAPSR3","25"
"10.38.11.73","","40EGUAJARDOL","25"
"10.38.11.73","","30MSAAVEDRAC::PU=SAPSR3","25"
"10.38.11.73","","40CMAUREIRAP","25"
"10.38.11.73","","   40FPICHON::PU=SAPSR3","25"
"10.38.11.73","","20RVELASQUE::PU=SAPSR3","25"
"10.38.11.73","?","40CGALLARDOG::PU=SAPSR3","25"
"10.38.11.73","?","30CORTIZP::PU=SAPSR3","25"
"10.38.11.73","","   20CZELAYA::PU=SAPSR3","25"
"10.38.11.73","?","30EHUENCHUAJ::PU=SAPSR3","25"
"10.38.11.73","?","40MIBANEZO::PU=SAPSR3","25"
"10.38.11.73","","20AROJASA::PU=SAPSR3","25"
"10.38.11.73","","   30TURBINA::PU=SAPSR3","25"
"10.38.11.73","","30JACEVEDOM::PU=SAPSR3","25"
"10.38.11.73","?","30DRAMIREZVE::PU=SAPSR3","25"
"10.38.11.73","","	20CARAYA::PU=SAPSR3","24"
"10.38.11.73","?","40JGOMEZC::PU=SAPSR3","24"
"10.38.11.73","","30CFLORESF::PU=SAPSR3","24"
"10.38.11.73","","   30CROBLES::PU=SAPSR3","24"
"10.38.11.73","","30NARMIJOR","24"
"10.38.11.73","","20GFUENTESN","24"
"10.38.11.73","?","30MFLOREST::PU=SAPSR3","24"
"10.38.11.73","","20JNUNEZM::PU=SAPSR3","24"
"10.38.11.73","","30VCATALAN::PU=SAPSR3","24"
"10.38.11.73","","30DBARRERA::PU=SAPSR3","24"
"10.38.11.73","?","30ECORTESL::PU=SAPSR3","24"
"10.38.11.73","?","30FCORDOVEZS::PU=SAPSR3","24"
"10.38.11.73","","40EMUNOZL","24"
"10.38.11.73","","   20MMOLINA::PU=SAPSR3","24"
"10.38.11.73","","40SRIVANOD::PU=SAPSR3","24"
"10.38.11.73","","30MROBLEDO::PU=SAPSR3","24"
"10.38.11.73","","30AROMANR","24"
"10.38.11.73","","   40RFLORES::PU=SAPSR3","24"
"10.38.11.73","?","20AKLENNERB::PU=SAPSR3","24"
"10.38.11.73","","20PGONZALEZR::PU=SAPSR3","23"
"10.38.11.73","?","30FHERNANDEG::PU=SAPSR3","23"
"10.38.11.73","","30PFIERROL","23"
"10.38.11.73","","	40FLOBOS::PU=SAPSR3","23"
"10.38.11.73","","30EORTIZV::PU=SAPSR3","23"
"10.38.11.73","","30MALBORNOZ::PU=SAPSR3","23"
"10.38.11.73","?","30JESCOBARR::PU=SAPSR3","23"
"10.38.11.73","","30MAZUA::PU=SAPSR3","23"
"10.38.11.73","?","20JGONZALEZB::PU=SAPSR3","23"
"10.38.11.73","?","20RACUNAD::PU=SAPSR3","23"
"10.38.11.73","","10AVELIZG","23"
"10.38.11.73","?","40LGONZALEZ::PU=SAPSR3","23"
"10.38.11.73","","	40AMUTIS::PU=SAPSR3","23"
"10.38.11.73","","40IPOBLETEH","23"
"10.38.11.73","","   30AMEZAOL::PU=SAPSR3","23"
"10.38.11.73","","30JCARESV","23"
"10.38.11.73","","40VVASQUEZC::PU=SAPSR3","23"
"10.38.11.73","?","30RFERNANSAL::PU=SAPSR3","23"
"10.38.11.73","","   30MMOLINA::PU=SAPSR3","23"
"10.38.11.73","","20FCRUZQ::PU=SAPSR3","23"
"10.38.11.73","?","30VAGUILARC::PU=SAPSR3","23"
"10.38.11.73","?","30DSUAREZD::PU=SAPSR3","23"
"10.38.11.73","","40KDIAZE","23"
"10.38.11.73","?","30EHUAIQUIMG::PU=SAPSR3","23"
"10.38.11.73","?","30EARENASU::PU=SAPSR3","23"
"10.38.11.73","","10FDRAGNICT","23"
"10.38.11.73","","   40YBARRIA::PU=SAPSR3","23"
"10.38.11.73","?","30CCASANGAS::PU=SAPSR3","23"
"10.38.11.73","","30MPEREIRAV","23"
"10.38.11.73","","30ACACERGU::PU=SAPSR3","22"
"10.38.11.73","","30CNAVARRETC","22"
"10.38.11.73","","40GMARQUEZZ","22"
"10.38.11.73","?","30MPOBLETET::PU=SAPSR3","22"
"10.38.11.73","","DBSL: con=1, no client_id::PU=SAPSR3","22"
"10.38.11.73","","30NVILLASENC","22"
"10.38.11.73","","30NBECERRAB","22"
"10.38.11.73","","30CLINARES::PU=SAPSR3","22"
"10.38.11.73","","40WARIASQ","22"
"10.38.11.73","?","40FSALCEDOJ::PU=SAPSR3","22"
"10.38.11.73","","20GFUENTES::PU=SAPSR3","22"
"10.38.11.73","?","10RPEREZS::PU=SAPSR3","22"
"10.38.11.73","","30JBASCUNAN::PU=SAPSR3","22"
"10.38.11.73","","30HHERRERAU","22"
"10.38.11.73","","40ATELLOG","22"
"10.38.11.73","?","30EDIAZN::PU=SAPSR3","22"
"10.38.11.73","","30ACACERESS::PU=SAPSR3","22"
"10.38.11.73","","30MROSASE","22"
"10.38.11.73","","40AMOLINAF","22"
"10.38.11.73","","40EBORTOLAMV::PU=SAPSR3","22"
"10.38.11.73","","30HSALFATES","22"
"10.38.11.73","","40BCISTERNA::PU=SAPSR3","22"
"10.38.11.73","?","10JPALTAB::PU=SAPSR3","22"
"10.38.11.73","","30AAVENDANO::PU=SAPSR3","22"
"10.38.11.73","","40PAREVALO::PU=SAPSR3","22"
"10.38.11.73","?","40VRODRIGUEM::PU=SAPSR3","22"
"10.38.11.73","","40ASAGREDO::PU=SAPSR3","22"
"10.38.11.73","","20JSANDOVAL::PU=SAPSR3","21"
"10.38.11.73","","30VMUNOZVEL","21"
"10.38.11.73","?","30LMAGGIY::PU=SAPSR3","21"
"10.38.11.73","","40PPEDREROSM::PU=SAPSR3","21"
"10.38.11.73","","30MITURRAD","21"
"10.38.11.73","","40JTAPIAM","21"
"10.38.11.73","","30SJARAT","21"
"10.38.11.73","","   30PMILLAR::PU=SAPSR3","21"
"10.38.11.73","?","30HSAAVEDRAA::PU=SAPSR3","21"
"10.38.11.73","?","30KRODRIGUEG::PU=SAPSR3","21"
"10.38.11.73","","20CCACERESF::PU=SAPSR3","21"
"10.38.11.73","","40JVEGA::PU=SAPSR3","21"
"10.38.11.73","","30RWITTENBE::PU=SAPSR3","21"
"10.38.11.73","","40AALMENDRAG","21"
"10.38.11.73","","   30HROMERO::PU=SAPSR3","21"
"10.38.11.73","","	20WPEREZ::PU=SAPSR3","21"
"10.38.11.73","","30EESCOBARB","21"
"10.38.11.73","","   30ABELMAR::PU=SAPSR3","21"
"10.38.11.73","","30CABARCAGON","21"
"10.38.11.73","","40MSANZANAD","21"
"10.38.11.73","","30RMATAMALA::PU=SAPSR3","20"
"10.38.11.73","","30DSUAREZD","20"
"10.38.11.73","","30KBUGUENOR","20"
"10.38.11.73","","30MCASANOVAC","20"
"10.38.11.73","","30SVALENZUE::PU=SAPSR3","20"
"10.38.11.73","","30JTORRESH::PU=SAPSR3","20"
"10.38.11.73","","	30KROMAN::PU=SAPSR3","20"
"10.38.11.73","?","30MCACERESL::PU=SAPSR3","20"
"10.38.11.73","","30IBARRAS","20"
"10.38.11.73","?","40CCAMUSC::PU=SAPSR3","20"
"10.38.11.73","","20VBRIONESA::PU=SAPSR3","20"
"10.38.11.73","","	30LULLOA::PU=SAPSR3","20"
"10.38.11.73","","30SPONCEH","20"
"10.38.11.73","","30AORELLANAO","20"
"10.38.11.73","","30JCRUZV::PU=SAPSR3","20"
"10.38.11.73","","10POLIVARES::PU=SAPSR3","20"
"10.38.11.73","?","30MSUAZOL::PU=SAPSR3","20"
"10.38.11.73","","30KGONZALEZD","19"
"10.38.11.73","","40STOBARMARA","19"
"10.38.11.73","?","30MKEIMA::PU=SAPSR3","19"
"10.38.11.73","","20GNICOLINIP","19"
"10.38.11.73","?","40MDIAZC::PU=SAPSR3","19"
"10.38.11.73","","10AYORSTONP","19"
"10.38.11.73","?","30BHIPOLITOB::PU=SAPSR3","19"
"10.38.11.73","?","40RHERRERAF::PU=SAPSR3","19"
"10.38.11.73","","40FCATALANN","19"
"10.38.11.73","","30IBARRIENT::PU=SAPSR3","19"
"10.38.11.73","?","20DORTEGAA::PU=SAPSR3","19"
"10.38.11.73","?","10HGODOYC::PU=SAPSR3","19"
"10.38.11.73","","30VFAJARDOD","19"
"10.38.11.73","","40NGACITUA::PU=SAPSR3","19"
"10.38.11.73","?","30RGALLARDOM::PU=SAPSR3","19"
"10.38.11.73","?","30FACUNAT::PU=SAPSR3","19"
"10.38.11.73","","30JROAB","19"
"10.38.11.73","","	20CPEREZ::PU=SAPSR3","19"
"10.38.11.73","","30OCACERESS","18"
"10.38.11.73","","	30MTAPIA::PU=SAPSR3","18"
"10.38.11.73","?","30ACIDF::PU=SAPSR3","18"
"10.38.11.73","","	10JJOFRE::PU=SAPSR3","18"
"10.38.11.73","?","30BMUNOZC::PU=SAPSR3","18"
"10.38.11.73","","30JCUEVASOG::PU=SAPSR3","18"
"10.38.11.73","?","10AHEVIAW::PU=SAPSR3","18"
"10.38.11.73","?","30VCATALANR::PU=SAPSR3","18"
"10.38.11.73","?","40LPEREZC::PU=SAPSR3","18"
"10.38.11.73","?","30RMANCILLAM::PU=SAPSR3","18"
"10.38.11.73","","30JCORDOVAV","18"
"10.38.11.73","","30JZURITAC","18"
"10.38.11.73","?","30CJARAL::PU=SAPSR3","18"
"10.38.11.73","","30LFLORESC","18"
"10.38.11.73","","30CECHEVERRA::PU=SAPSR3","18"
"10.38.11.73","?","40ADAMIGOG::PU=SAPSR3","18"
"10.38.11.73","?","40GRUBIOP::PU=SAPSR3","18"
"10.38.11.73","?","20CCACERESF::PU=SAPSR3","18"
"10.38.11.73","","30XAVILAM","18"
"10.38.11.73","","30RJARA::PU=SAPSR3","18"
"10.38.11.73","","30GSALUMS","18"
"10.38.11.73","","   20AGATICA::PU=SAPSR3","18"
"10.38.11.73","","30FACEVEDOT","18"
"10.38.11.73","","20JFERNANDER","18"
"10.38.11.73","?","30BVALDESA::PU=SAPSR3","18"
"10.38.11.73","","30VMAGNAY","18"
"10.38.11.73","?","30DJULIOI::PU=SAPSR3","18"
"10.38.11.73","","30LANTIMILLR::PU=SAPSR3","18"
"10.38.11.73","?","40KMUNOZY::PU=SAPSR3","18"
"10.38.11.73","","20OLOPEZC::PU=SAPSR3","18"
"10.38.11.73","?","30NARAYAA::PU=SAPSR3","18"
"10.38.11.73","?","30KBUGUENOR::PU=SAPSR3","18"
"10.38.11.73","","40IPOBLETE::PU=SAPSR3","18"
"10.38.11.73","","40RPONCEG","18"
"10.38.11.73","","30JMANSILLAS","18"
"10.38.11.73","","40FCACERESA","18"
"10.38.11.73","","   10CTORRES::PU=SAPSR3","18"
"10.38.11.73","?","30RNAVARRETV::PU=SAPSR3","18"
"10.38.11.73","","40CRODRIGUEL","17"
"10.38.11.73","","30CARANEDA::PU=SAPSR3","17"
"10.38.11.73","","30MCONTRERRI","17"
"10.38.11.73","","	30CDURAN::PU=SAPSR3","17"
"10.38.11.73","?","30MCARRASCOV::PU=SAPSR3","17"
"10.38.11.73","","30CMUNOZJ","17"
"10.38.11.73","","30AVILLALOT::PU=SAPSR3","17"
"10.38.11.73","","30RMORENOG","17"
"10.38.11.73","?","20HVERGARAP::PU=SAPSR3","17"
"10.38.11.73","","40FNEIRAR","17"
"10.38.11.73","","40SGALLEGOS::PU=SAPSR3","17"
"10.38.11.73","","40YHUENCHUA::PU=SAPSR3","17"
"10.38.11.73","","40JPEREZV","17"
"10.38.11.73","","30JBENGHIC","17"
"10.38.11.73","?","20JFIGUEROAP::PU=SAPSR3","17"
"10.38.11.73","","30JLOYOLAM","17"
"10.38.11.73","","   30MFLORES::PU=SAPSR3","17"
"10.38.11.73","?","30JALVAREZV::PU=SAPSR3","17"
"10.38.11.73","","30VRUIZI","17"
"10.38.11.73","?","40TOLEAR::PU=SAPSR3","17"
"10.38.11.73","","40AMUTISM","17"
"10.38.11.73","","30ISALAMANCJ::PU=SAPSR3","17"
"10.38.11.73","?","30ICORTESF::PU=SAPSR3","17"
"10.38.11.73","?","10AYORSTONP::PU=SAPSR3","17"
"10.38.11.73","?","30WACEVEDOD::PU=SAPSR3","17"
"10.38.11.73","","   30LYANCAS::PU=SAPSR3","17"
"10.38.11.73","","30VTAPIAH","17"
"10.38.11.73","?","30CFUENTESC::PU=SAPSR3","17"
"10.38.11.73","?","40JCONTRERS::PU=SAPSR3","16"
"10.38.11.73","","30PPAYACANI::PU=SAPSR3","16"
"10.38.11.73","","40CVICENCIOV","16"
"10.38.11.73","?","40LGONZALEZG::PU=SAPSR3","16"
"10.38.11.73","?","30WZAMORAO::PU=SAPSR3","16"
"10.38.11.73","","30JESCOBARR::PU=SAPSR3","16"
"10.38.11.73","?","30CSANDOVASO::PU=SAPSR3","16"
"10.38.11.73","","30FFIGUEROA::PU=SAPSR3","16"
"10.38.11.73","","30RMERYG::PU=SAPSR3","16"
"10.38.11.73","?","40FNEIRAR::PU=SAPSR3","16"
"10.38.11.73","","20CVALDESH","16"
"10.38.11.73","","20PGARCIAT","16"
"10.38.11.73","?","40PVEGAL::PU=SAPSR3","16"
"10.38.11.73","?","40HTORRESA::PU=SAPSR3","16"
"10.38.11.73","?","30LCARRENOC::PU=SAPSR3","16"
"10.38.11.73","","SOP_ACT_FIJO","16"
"10.38.11.73","?","30AAHUMADAG::PU=SAPSR3","16"
"10.38.11.73","","30MPODESTA::PU=SAPSR3","16"
"10.38.11.73","?","30SCACERESC::PU=SAPSR3","16"
"10.38.11.73","?","30MFERNANDEM::PU=SAPSR3","16"
"10.38.11.73","","20RACUNAD","16"
"10.38.11.73","","	30IMUNOZ::PU=SAPSR3","16"
"10.38.11.73","?","30JPEROZOO::PU=SAPSR3","16"
"10.38.11.73","","30JMARTINEC::PU=SAPSR3","16"
"10.38.11.73","","40KMUNOZY","16"
"10.38.11.73","","30CALARCON::PU=SAPSR3","16"
"10.38.11.73","?","30CGONZALGIO::PU=SAPSR3","16"
"10.38.11.73","","30VVILLARROC::PU=SAPSR3","16"
"10.38.11.73","","40JGODOYA","15"
"10.38.11.73","","30BROA::PU=SAPSR3","15"
"10.38.11.73","?","30RGUTIERZUR::PU=SAPSR3","15"
"10.38.11.73","","30MMOLINAC","15"
"10.38.11.73","?","30SACOSTAR::PU=SAPSR3","15"
"10.38.11.73","","	40RGOMEZ::PU=SAPSR3","15"
"10.38.11.73","","30SVASQUEZHE","15"
"10.38.11.73","","30JRODRIGUE::PU=SAPSR3","15"
"10.38.11.73","","40RHERRERAF","15"
"10.38.11.73","","30ABERGMANN::PU=SAPSR3","15"
"10.38.11.73","?","30TMORAGAM::PU=SAPSR3","15"
"10.38.11.73","?","30JROAB::PU=SAPSR3","15"
"10.38.11.73","?","40JMAESTREG::PU=SAPSR3","15"
"10.38.11.73","","30MAMPUEROS","15"
"10.38.11.73","","30NOLIVARES::PU=SAPSR3","15"
"10.38.11.73","?","10AVELIZG::PU=SAPSR3","15"
"10.38.11.73","?","30SMIRANDAM::PU=SAPSR3","15"
"10.38.11.73","","30DVANCHINO::PU=SAPSR3","15"
"10.38.11.73","","30FFUENTESS::PU=SAPSR3","15"
"10.38.11.73","","30AGUTIERRE::PU=SAPSR3","15"
"10.38.11.73","?","40APENAM::PU=SAPSR3","15"
"10.38.11.73","","40MRUIZV","14"
"10.38.11.73","","30VDIAZPINO","14"
"10.38.11.73","?","40BCHAMORROB::PU=SAPSR3","14"
"10.38.11.73","","40MGONZALEZS","14"
"10.38.11.73","","30SARELLANO::PU=SAPSR3","14"
"10.38.11.73","","30WWHIPPLEO::PU=SAPSR3","14"
"10.38.11.73","","   30EIBARRA::PU=SAPSR3","14"
"10.38.11.73","?","30PLAGOSM::PU=SAPSR3","14"
"10.38.11.73","?","30HGONZALEZP::PU=SAPSR3","14"
"10.38.11.73","","30BROAR","14"
"10.38.11.73","?","40EROJASRAMO::PU=SAPSR3","14"
"10.38.11.73","?","40ERIVASA::PU=SAPSR3","14"
"10.38.11.73","?","30LMEDINAD::PU=SAPSR3","14"
"10.38.11.73","","   40AMOLINA::PU=SAPSR3","14"
"10.38.11.73","","40LGONZALEZG::PU=SAPSR3","14"
"10.38.11.73","","30RLAGOSS","14"
"10.38.11.73","","30ARIFFOO::PU=SAPSR3","14"
"10.38.11.73","","30CSALDIAS::PU=SAPSR3","14"
"10.38.11.73","","30JMONSALVEC","14"
"10.38.11.73","","30FSAEZ::PU=SAPSR3","14"
"10.38.11.73","?","30DSEPULVEDA::PU=SAPSR3","14"
"10.38.11.73","","30NFAJARDO::PU=SAPSR3","14"
"10.38.11.73","?","40FTAPIAT::PU=SAPSR3","14"
"10.38.11.73","","30RARAYAC::PU=SAPSR3","14"
"10.38.11.73","","20WCOLARTE::PU=SAPSR3","14"
"10.38.11.73","","30JCORTESI","14"
"10.38.11.73","?","30JBARRAS::PU=SAPSR3","14"
"10.38.11.73","?","40EMUENAC::PU=SAPSR3","14"
"10.38.11.73","","30PGUTIERRE::PU=SAPSR3","14"
"10.38.11.73","?","40ELOPEZM::PU=SAPSR3","14"
"10.38.11.73","","30KAYAR::PU=SAPSR3","14"
"10.38.11.73","?","40BCISTERNAS::PU=SAPSR3","14"
"10.38.11.73","","40SQUINTRIQP::PU=SAPSR3","14"
"10.38.11.73","","	30FMUNOZ::PU=SAPSR3","14"
"10.38.11.73","","30MSALDIAS::PU=SAPSR3","14"
"10.38.11.73","?","30NBECERRAB::PU=SAPSR3","14"
"10.38.11.73","","40SULLOAM","14"
"10.38.11.73","?","30CRIOSECOA::PU=SAPSR3","13"
"10.38.11.73","","30JMARDONESC::PU=SAPSR3","13"
"10.38.11.73","?","40PPEDREROSM::PU=SAPSR3","13"
"10.38.11.73","","20AFIGUEROA::PU=SAPSR3","13"
"10.38.11.73","?","40DTABILOO::PU=SAPSR3","13"
"10.38.11.73","","30CALVARALI","13"
"10.38.11.73","","10CMUNOZD","13"
"10.38.11.73","","20VBRIONES::PU=SAPSR3","13"
"10.38.11.73","","30TMORAGAM","13"
"10.38.11.73","","30EPONCEC","13"
"10.38.11.73","","30CCASTILLO::PU=SAPSR3","13"
"10.38.11.73","","20JGONZALEZ::PU=SAPSR3","13"
"10.38.11.73","?","30ESALAZABR::PU=SAPSR3","13"
"10.38.11.73","?","30CAGUILEESP::PU=SAPSR3","13"
"10.38.11.73","","	30PMUNOZ::PU=SAPSR3","13"
"10.38.11.73","","40LSANCHEZ::PU=SAPSR3","13"
"10.38.11.73","","30RCISTERNR::PU=SAPSR3","13"
"10.38.11.73","?","40JJAIMESA::PU=SAPSR3","13"
"10.38.11.73","","30EFERRADAB::PU=SAPSR3","13"
"10.38.11.73","","30EALMENDARA","13"
"10.38.11.73","?","10PMEJIASR::PU=SAPSR3","13"
"10.38.11.73","?","30PCUTBILL::PU=SAPSR3","13"
"10.38.11.73","?","40VDONOSOO::PU=SAPSR3","13"
"10.38.11.73","?","30NHORTAV::PU=SAPSR3","13"
"10.38.11.73","?","20WCOLARTEB::PU=SAPSR3","13"
"10.38.11.73","?","30AHUEICHAQF::PU=SAPSR3","13"
"10.38.11.73","","30DMEZAM","13"
"10.38.11.73","","40MCABRERAM","13"
"10.38.11.73","?","30MORTIZBAR::PU=SAPSR3","13"
"10.38.11.73","","20MCEPEDAS::PU=SAPSR3","13"
"10.38.11.73","","	40MCERDA::PU=SAPSR3","13"
"10.38.11.73","?","30MROSALESP::PU=SAPSR3","13"
"10.38.11.73","","	30CORTIZ::PU=SAPSR3","13"
"10.38.11.73","","30MCACERES::PU=SAPSR3","13"
"10.38.11.73","","CPI::PU=SAPSR3","13"
"10.38.11.73","","   20DCHOQUE::PU=SAPSR3","13"
"10.38.11.73","","40MESPINOZA::PU=SAPSR3","13"
"10.38.11.73","","30DREYESGOM::PU=SAPSR3","13"
"10.38.11.73","","30CSOTOV","13"
"10.38.11.73","?","10LPINTOL::PU=SAPSR3","13"
"10.38.11.73","","30SHERVASR","13"
"10.38.11.73","?","20EKRACHTR::PU=SAPSR3","13"
"10.38.11.73","?","30DACEVEDOA::PU=SAPSR3","13"
"10.38.11.73","?","30VORTIZS::PU=SAPSR3","13"
"10.38.11.73","?","30RMAUREIRAB::PU=SAPSR3","13"
"10.38.11.73","","   40JMUNOZC::PU=SAPSR3","13"
"10.38.11.73","","40FRAIN::PU=SAPSR3","12"
"10.38.11.73","","30FCARRASCO::PU=SAPSR3","12"
"10.38.11.73","","40ITORRESL::PU=SAPSR3","12"
"10.38.11.73","?","40JTAPIAM::PU=SAPSR3","12"
"10.38.11.73","","30DROJASMU::PU=SAPSR3","12"
"10.38.11.73","","40JGONZALEZL","12"
"10.38.11.73","?","40IRAMIREZM::PU=SAPSR3","12"
"10.38.11.73","?","30EIBARRAV::PU=SAPSR3","12"
"10.38.11.73","","30PCASTROE","12"
"10.38.11.73","?","40CCATALANRO::PU=SAPSR3","12"
"10.38.11.73","","	30MROSAS::PU=SAPSR3","12"
"10.38.11.73","","30YNOVA::PU=SAPSR3","12"
"10.38.11.73","?","30GCORTESG::PU=SAPSR3","12"
"10.38.11.73","","30YGONZALEV","12"
"10.38.11.73","","40CFERNANDEC","12"
"10.38.11.73","","   30COYARZO::PU=SAPSR3","12"
"10.38.11.73","","   40MMEDINA::PU=SAPSR3","12"
"10.38.11.73","?","10AEMPERANZP::PU=SAPSR3","12"
"10.38.11.73","?","40LPONCEV::PU=SAPSR3","12"
"10.38.11.73","?","30AAVENDANOB::PU=SAPSR3","12"
"10.38.11.73","","30CMANOSALVH","12"
"10.38.11.73","","30PCATALANO","12"
"10.38.11.73","?","40AMORALESS::PU=SAPSR3","12"
"10.38.11.73","","30FCASTILLOL","12"
"10.38.11.73","?","40JVASQUEZA::PU=SAPSR3","12"
"10.38.11.73","?","10POLIVARESD::PU=SAPSR3","12"
"10.38.11.73","","40NSANHUEZAP::PU=SAPSR3","12"
"10.38.11.73","","30PALFAROZ","12"
"10.38.11.73","","   40FMENDEZ::PU=SAPSR3","12"
"10.38.11.73","","40JASTUDILL::PU=SAPSR3","12"
"10.38.11.73","?","40IGONZALEZJ::PU=SAPSR3","12"
"10.38.11.73","?","30JDAVISR::PU=SAPSR3","12"
"10.38.11.73","","30ADONOSOT::PU=SAPSR3","12"
"10.38.11.73","","30CGUAJARDOL","12"
"10.38.11.73","","30JSAAVEDRA::PU=SAPSR3","12"
"10.38.11.73","","30BVALDESA","12"
"10.38.11.73","?","40SHOLZF::PU=SAPSR3","12"
"10.38.11.73","?","20RVELASQUER::PU=SAPSR3","12"
"10.38.11.73","","30CGUAJARDO::PU=SAPSR3","12"
"10.38.11.73","","30JCRUZ::PU=SAPSR3","12"
"10.38.11.73","?","30DGALARCEL::PU=SAPSR3","12"
"10.38.11.73","?","10IGONZALEZP::PU=SAPSR3","12"
"10.38.11.73","?","30SLECAROSL::PU=SAPSR3","12"
"10.38.11.73","?","30CROJASB::PU=SAPSR3","12"
"10.38.11.73","?","30KGUERRAT::PU=SAPSR3","12"
"10.38.11.73","","FULLSTAR_V0::PU=SAPSR3","12"
"10.38.11.73","","40NSANHUEZA::PU=SAPSR3","12"
"10.38.11.73","?","30JQUINTEROF::PU=SAPSR3","12"
"10.38.11.73","","	20RACUNA::PU=SAPSR3","12"
"10.38.11.73","","30JMANSILLA::PU=SAPSR3","12"
"10.38.11.73","?","20WPEREZD::PU=SAPSR3","12"
"10.38.11.73","?","30VMORALESS::PU=SAPSR3","12"
"10.38.11.73","","30JALARCON::PU=SAPSR3","12"
"10.38.11.73","","	20REIHER::PU=SAPSR3","12"
"10.38.11.73","","40LBARRIENTU","12"
"10.38.11.73","?","40FRAING::PU=SAPSR3","12"
"10.38.11.73","","30JVILLEGASA","12"
"10.38.11.73","?","40YSANDOVALR::PU=SAPSR3","12"
"10.38.11.73","?","30JMONSALVEC::PU=SAPSR3","12"
"10.38.11.73","","30EAVILEZR","12"
"10.38.11.73","","30PTORRESRO","12"
"10.38.11.73","","40FARAVENAC","11"
"10.38.11.73","?","40DOGALDEA::PU=SAPSR3","11"
"10.38.11.73","?","40MPIZARROO::PU=SAPSR3","11"
"10.38.11.73","","10FGUZMANM","11"
"10.38.11.73","","30KCALDERON::PU=SAPSR3","11"
"10.38.11.73","?","30FTOVART::PU=SAPSR3","11"
"10.38.11.73","","30VMELENDEZ::PU=SAPSR3","11"
"10.38.11.73","?","30JVERGARAS::PU=SAPSR3","11"
"10.38.11.73","?","30JVILLEGASA::PU=SAPSR3","11"
"10.38.11.73","?","30CBARRIOSV::PU=SAPSR3","11"
"10.38.11.73","","   20PGARCIA::PU=SAPSR3","11"
"10.38.11.73","","20MANCAVIL::PU=SAPSR3","11"
"10.38.11.73","?","SOP_ACT_FIJO::PU=SAPSR3","11"
"10.38.11.73","","20JGONZALEZB","11"
"10.38.11.73","","40RFLORESE","11"
"10.38.11.73","","40DVEGA::PU=SAPSR3","11"
"10.38.11.73","?","40GVALENZUEB::PU=SAPSR3","11"
"10.38.11.73","","40CMARCHANT::PU=SAPSR3","11"
"10.38.11.73","?","30IHAGOBIANR::PU=SAPSR3","11"
"10.38.11.73","","40CCARDENASM","11"
"10.38.11.73","","30LCIDB","11"
"10.38.11.73","","   30DAVILES::PU=SAPSR3","11"
"10.38.11.73","?","40AFLORESC::PU=SAPSR3","11"
"10.38.11.73","?","30PPAVEZH::PU=SAPSR3","11"
"10.38.11.73","?","30RAMIAMAB::PU=SAPSR3","11"
"10.38.11.73","?","30MAZUAM::PU=SAPSR3","11"
"10.38.11.73","","	30JBRITO::PU=SAPSR3","11"
"10.38.11.73","?","30PCASTROE::PU=SAPSR3","11"
"10.38.11.73","?","30FPARRAG::PU=SAPSR3","11"
"10.38.11.73","?","20JLOPEZL::PU=SAPSR3","11"
"10.38.11.73","","40MCIFUENTES::PU=SAPSR3","11"
"10.38.11.73","?","30MBERRIOSR::PU=SAPSR3","11"
"10.38.11.73","?","20EGARRIDOV::PU=SAPSR3","11"
"10.38.11.73","?","30GLOPEZI::PU=SAPSR3","11"
"10.38.11.73","","20PBURGOSR::PU=SAPSR3","11"
"10.38.11.73","","40MSANHUEZA::PU=SAPSR3","11"
"10.38.11.73","","   40RLIZAMA::PU=SAPSR3","11"
"10.38.11.73","?","30FSAEZC::PU=SAPSR3","11"
"10.38.11.73","?","40MGUTIERREM::PU=SAPSR3","11"
